,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
235,0.7751922302737521,0.6117353498824075,0.7047968626392943,0.7944955022126706,0.7249036163788034,0.5052303134229997
236,0.7688154186795492,0.6117296775436595,0.7072307685891867,0.794044753786379,0.7248200292602912,0.5079636058569056
237,0.7699738325281803,0.6123608408336759,0.7075785341951683,0.7939622721033089,0.7253992361846068,0.5083326200825212
238,0.7688154186795492,0.6118546611425476,0.7074047420505734,0.7935766221252679,0.7249442220074348,0.5081444781742622
239,0.7693961352657004,0.6126056556394884,0.7081001826041406,0.7934938644583157,0.7256071585419411,0.5089230369445569
240,0.7751932367149759,0.6116288914879412,0.7046229798363036,0.7939132939636324,0.7247799268522718,0.5050745146832422
241,0.7693961352657005,0.6109426521534971,0.7060134983098556,0.7934059635917263,0.7241168455762184,0.506616198274397
242,0.7705545491143319,0.6118498262935628,0.7067091201802144,0.7933666928851356,0.7249444379948211,0.5073662054673381
243,0.7699758454106281,0.6119710697177128,0.7070567044694046,0.7930962811771792,0.7250276643843998,0.5077782169201813
244,0.7693971417069244,0.611784721414568,0.7070569764445916,0.7931391089260389,0.7248625052796916,0.5077782848846293
245,0.7763516505636071,0.6104235601901858,0.7027108129537792,0.7936367573633699,0.723744628063721,0.5029640347816569
246,0.768816425120773,0.6093606828043966,0.7042749422551348,0.7931837988161492,0.7227092557794625,0.5046969556045554
247,0.7682377214170693,0.6100320832802892,0.7053181484146838,0.7930591268469921,0.7232892531576156,0.5058648141603056
248,0.768816425120773,0.6107554678554113,0.7060137702850428,0.7928046982056248,0.7239511832508981,0.5066152328614232
