,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_auc,mean_test_balanced_accuracy,mean_test_precision_score
47,0.7538806499926413,0.6070688941503852,0.6741461007479915,0.6940574421134377,0.6940574421134377,0.5085855102920407
48,0.7514825684578691,0.6071979805433241,0.6753470619016838,0.6943599028475532,0.6943599028475532,0.5098327489242155
49,0.7514825684578691,0.6071979805433241,0.6753470619016838,0.6943599028475532,0.6943599028475532,0.5098327489242155
50,,,,,,
51,,,,,,
52,0.7526816092252551,0.6069934994824342,0.6745467417736325,0.6940585223303453,0.6940585223303453,0.5090104447583358
53,,,,,,
54,,,,,,
55,0.7502748703564225,0.6061489722590184,0.6745457798504018,0.6934557534965297,0.6934557534965294,0.5089314891999139
56,0.7502748703564225,0.6061489722590184,0.6745457798504018,0.6934557534965297,0.6934557534965294,0.5089314891999139
57,0.7526816092252551,0.6069934994824342,0.6745467417736325,0.6940585223303453,0.6940585223303453,0.5090104447583358
58,0.7502748703564225,0.6061489722590184,0.6745457798504018,0.6934557534965297,0.6934557534965294,0.5089314891999139
59,0.7502748703564225,0.6061489722590184,0.6745457798504018,0.6934557534965297,0.6934557534965294,0.5089314891999139
60,,,,,,
61,,,,,,
62,0.7586724843951553,0.6084728614713623,0.67414417690153,0.6952521581134935,0.6952521581134935,0.5083284881911885
63,,,,,,
64,,,,,,
65,0.7586724843951553,0.6087746889748766,0.6745443369655554,0.6955524584137939,0.6955524584137939,0.5087472919041988
66,0.7586724843951553,0.6087746889748766,0.6745443369655554,0.6955524584137939,0.6955524584137939,0.5087472919041988
67,0.7586724843951553,0.6084728614713623,0.67414417690153,0.6952521581134935,0.6952521581134935,0.5083284881911885
68,0.7574734436277692,0.6078154563609678,0.6737440168375043,0.6946526377298006,0.6946526377298006,0.5079479313926081
69,0.7574734436277692,0.6078154563609678,0.6737440168375043,0.6946526377298006,0.6946526377298006,0.5079479313926081
70,,,,,,
71,,,,,,
72,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
73,,,,,,
74,,,,,,
75,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
76,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
77,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
78,0.7586724843951553,0.6093849101800635,0.6753456190168375,0.6961530590143945,0.6961530590143945,0.5096416438294785
79,0.7586724843951553,0.6093849101800635,0.6753456190168375,0.6961530590143945,0.6961530590143945,0.5096416438294785
80,,,,,,
81,,,,,,
82,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
83,,,,,,
84,,,,,,
85,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
86,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
87,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
88,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
89,0.7586724843951553,0.6090793414534421,0.6749449779911965,0.6958527587140941,0.6958527587140942,0.5091933183142355
