,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
143,,,,,,,
144,0.7722571628232004,0.7670407717798207,0.771077605982648,0.7936507936507936,0.7906531394548078,0.7906531394548078,0.7633935470145932
145,0.7722571628232004,0.7670407717798207,0.771077605982648,0.7936507936507936,0.7906531394548078,0.7906531394548078,0.7633935470145932
146,0.7722571628232004,0.7670407717798207,0.771077605982648,0.7936507936507936,0.7906531394548078,0.7906531394548078,0.7633935470145932
147,0.7746623174813344,0.7655276284468695,0.7726938712081753,0.7906746031746033,0.7880335274997289,0.7880335274997288,0.7580366418247515
148,0.7746623174813344,0.7655276284468695,0.7726938712081753,0.7906746031746033,0.7880335274997289,0.7880335274997288,0.7580366418247515
149,0.7746623174813344,0.7655276284468695,0.7726938712081753,0.7906746031746033,0.7880335274997289,0.7880335274997288,0.7580366418247515
150,0.7373094358012431,0.7294834685514417,0.7355904634918189,0.7589285714285714,0.7564334507322132,0.7564334507322132,0.7234903843868115
151,0.7373094358012431,0.7294834685514417,0.7355904634918189,0.7589285714285714,0.7564334507322132,0.7564334507322132,0.7234903843868115
152,0.7373094358012431,0.7294834685514417,0.7355904634918189,0.7589285714285714,0.7564334507322132,0.7564334507322132,0.7234903843868115
153,0.755130521534444,0.7409801437636528,0.7520306072797288,0.7668650793650793,0.7654437290413871,0.7654437290413871,0.7299216004596412
154,0.755130521534444,0.7409801437636528,0.7520306072797288,0.7668650793650793,0.7654437290413871,0.7654437290413871,0.7299216004596412
155,0.755130521534444,0.7409801437636528,0.7520306072797288,0.7668650793650793,0.7654437290413871,0.7654437290413871,0.7299216004596412
156,0.7295608977895472,0.739374162862374,0.731397854665063,0.7738095238095238,0.7684097379888112,0.7684097379888112,0.7509193669969707
157,0.7295608977895472,0.739374162862374,0.731397854665063,0.7738095238095238,0.7684097379888112,0.7684097379888112,0.7509193669969707
158,0.7295608977895472,0.739374162862374,0.731397854665063,0.7738095238095238,0.7684097379888112,0.7684097379888112,0.7509193669969707
159,0.7237616775166428,0.7308393139046883,0.724987443025069,0.7648809523809523,0.7601487603055386,0.7601487603055387,0.7403131526067847
160,0.7237616775166428,0.7308393139046883,0.724987443025069,0.7648809523809523,0.7601487603055386,0.7601487603055387,0.7403131526067847
161,0.7237616775166428,0.7308393139046883,0.724987443025069,0.7648809523809523,0.7601487603055386,0.7601487603055387,0.7403131526067847
162,0.7572037404832836,0.7522122643515108,0.7561521400395222,0.7797619047619048,0.7769159934571201,0.7769159934571201,0.7478627029012758
163,0.7572037404832836,0.7513611417898619,0.7559863979449722,0.7787698412698413,0.7760598290735585,0.7760598290735585,0.7461018043671048
164,0.7572037404832836,0.7513611417898619,0.7559863979449722,0.7787698412698413,0.7760598290735585,0.7760598290735585,0.7461018043671048
165,0.7683686417301114,0.7646500777049213,0.7675585259690378,0.7916666666666666,0.788883627435826,0.788883627435826,0.7617446270278367
166,0.7660538269152967,0.7632411924725067,0.7654308030789057,0.7906746031746031,0.7877262200284185,0.7877262200284185,0.7611717762060921
167,0.7637390121004818,0.7618194407082891,0.763299150875957,0.7896825396825397,0.7865688126210111,0.7865688126210111,0.7605886037479197
168,,,,,,,
169,,,,,,,
170,,,,,,,
171,,,,,,,
172,,,,,,,
173,,,,,,,
174,,,,,,,
175,,,,,,,
176,,,,,,,
177,,,,,,,
178,,,,,,,
179,,,,,,,
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,,,,,,,
184,,,,,,,
185,,,,,,,
186,,,,,,,
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
